products-list__link href,img src,exclusive-new,brand,price,original_price,discount_percent,product_link,image_link,product_name,rating,discounted_price,original_price.1,discount_percent.1,offer_price,customer_review,material_type,delivery_time_estimate,product_category,delivery_speed_category
https://www.example.com/product/1247,https://assets.example.com/product_1247.jpg,NEW,AeroStyle,₹2001,₹3172,36%,https://www.example.com/product/1247,https://www.example.com/images/product_1247.jpg,AeroStyle Accessories 186,4.2,1816,3172,36%,1940,Stylish and comfortable,Leather,2-3 days,Accessories,Slow
https://www.example.com/product/1248,https://assets.example.com/product_1248.jpg,TRENDING,Flexura,₹3574,₹4151,13%,https://www.example.com/product/1248,https://www.example.com/images/product_1248.jpg,Flexura Jackets 802,3.1,3413,4151,13%,3487,Average quality,Polyester,2-3 days,Jackets,Moderate
https://www.example.com/product/1249,https://assets.example.com/product_1249.jpg,TRENDING,DenimCraft,₹829,₹3073,73%,https://www.example.com/product/1249,https://www.example.com/images/product_1249.jpg,DenimCraft Ethnicwear 527,4.5,700,3073,73%,785,Average quality,Leather,2-3 days,Ethnicwear,Moderate
https://www.example.com/product/1250,https://assets.example.com/product_1250.jpg,TRENDING,UrbanEdge,₹3893,₹5467,28%,https://www.example.com/product/1250,https://www.example.com/images/product_1250.jpg,UrbanEdge Dresses 114,4.8,3769,5467,28%,3855,Highly recommended,Denim,1-2 weeks,Dresses,Moderate
https://www.example.com/product/1251,https://assets.example.com/product_1251.jpg,TRENDING,VogueLift,₹2173,₹3590,39%,https://www.example.com/product/1251,https://www.example.com/images/product_1251.jpg,VogueLift Footwear 206,1.2,2088,3590,39%,2092,Value for money,Denim,4-5 days,Footwear,Fast
https://www.example.com/product/1252,https://assets.example.com/product_1252.jpg,NEW,ZyraWear,₹2687,₹4748,43%,https://www.example.com/product/1252,https://www.example.com/images/product_1252.jpg,ZyraWear Sportswear 308,1.8,2514,4748,43%,2640,Stylish and comfortable,Synthetic,1-2 weeks,Sportswear,Slow
https://www.example.com/product/1253,https://assets.example.com/product_1253.jpg,TRENDING,TruStep,₹4906,₹7860,37%,https://www.example.com/product/1253,https://www.example.com/images/product_1253.jpg,TruStep Shirts 937,4.4,4826,7860,37%,4809,Excellent product!,Nylon,5-7 days,Shirts,Moderate
https://www.example.com/product/1254,https://assets.example.com/product_1254.jpg,Bestseller,StrideMax,₹2082,₹4922,57%,https://www.example.com/product/1254,https://www.example.com/images/product_1254.jpg,StrideMax Handbags 851,1.3,1955,4922,57%,2004,Highly recommended,Linen,2-3 days,Handbags,Slow
https://www.example.com/product/1255,https://assets.example.com/product_1255.jpg,NEW,DenimCraft,₹4107,₹6683,38%,https://www.example.com/product/1255,https://www.example.com/images/product_1255.jpg,DenimCraft Handbags 302,1.3,4011,6683,38%,4037,Value for money,Leather,2-3 days,Handbags,Slow
https://www.example.com/product/1256,https://assets.example.com/product_1256.jpg,NEW,DenimCraft,₹2686,₹4377,38%,https://www.example.com/product/1256,https://www.example.com/images/product_1256.jpg,DenimCraft Jeans 826,2.8,2590,4377,38%,2617,Not worth the price,Leather,2-3 days,Jeans,Fast
https://www.example.com/product/1257,https://assets.example.com/product_1257.jpg,Bestseller,UrbanEdge,₹1089,₹3515,69%,https://www.example.com/product/1257,https://www.example.com/images/product_1257.jpg,UrbanEdge Footwear 625,4.1,896,3515,69%,1048,Value for money,Nylon,5-7 days,Footwear,Moderate
https://www.example.com/product/1258,https://assets.example.com/product_1258.jpg,Bestseller,DenimCraft,₹3298,₹3907,15%,https://www.example.com/product/1258,https://www.example.com/images/product_1258.jpg,DenimCraft Shirts 381,2.1,3246,3907,15%,3277,Stylish and comfortable,Cotton,2-3 days,Shirts,Fast
https://www.example.com/product/1259,https://assets.example.com/product_1259.jpg,Limited Edition,NeoThreads,₹4720,₹7457,36%,https://www.example.com/product/1259,https://www.example.com/images/product_1259.jpg,NeoThreads Shirts 959,3.8,4625,7457,36%,4699,Average quality,Polyester,2-3 days,Shirts,Moderate
https://www.example.com/product/1260,https://assets.example.com/product_1260.jpg,TRENDING,DenimCraft,₹3211,₹4557,29%,https://www.example.com/product/1260,https://www.example.com/images/product_1260.jpg,DenimCraft Jeans 845,4.5,3151,4557,29%,3167,Value for money,Cotton,1-2 weeks,Jeans,Fast
https://www.example.com/product/1261,https://assets.example.com/product_1261.jpg,NEW,DenimCraft,₹1946,₹4363,55%,https://www.example.com/product/1261,https://www.example.com/images/product_1261.jpg,DenimCraft Ethnicwear 223,1.7,1828,4363,55%,1920,Value for money,Silk,2-3 days,Ethnicwear,Moderate
https://www.example.com/product/1262,https://assets.example.com/product_1262.jpg,Bestseller,Flexura,₹4075,₹4400,7%,https://www.example.com/product/1262,https://www.example.com/images/product_1262.jpg,Flexura Jeans 747,3.2,4015,4400,7%,4022,Value for money,Nylon,5-7 days,Jeans,Fast
https://www.example.com/product/1263,https://assets.example.com/product_1263.jpg,Bestseller,StrideMax,₹3475,₹5508,36%,https://www.example.com/product/1263,https://www.example.com/images/product_1263.jpg,StrideMax Shirts 781,4.0,3277,5508,36%,3454,Not worth the price,Cotton,4-5 days,Shirts,Moderate
https://www.example.com/product/1264,https://assets.example.com/product_1264.jpg,Bestseller,Luxora,₹4975,₹6074,18%,https://www.example.com/product/1264,https://www.example.com/images/product_1264.jpg,Luxora Dresses 426,3.5,4916,6074,18%,4904,Highly recommended,Cotton,2-3 days,Dresses,Moderate
https://www.example.com/product/1265,https://assets.example.com/product_1265.jpg,BESTSELLER,VogueLift,₹4490,₹6736,33%,https://www.example.com/product/1265,https://www.example.com/images/product_1265.jpg,VogueLift Ethnicwear 658,4.3,4293,6736,33%,4412,Highly recommended,Polyester,5-7 days,Ethnicwear,Fast
https://www.example.com/product/1266,https://assets.example.com/product_1266.jpg,Limited Edition,StrideMax,₹1247,₹3083,59%,https://www.example.com/product/1266,https://www.example.com/images/product_1266.jpg,StrideMax Jackets 342,4.4,1101,3083,59%,1176,Stylish and comfortable,Nylon,2-3 days,Jackets,Fast
https://www.example.com/product/1267,https://assets.example.com/product_1267.jpg,BESTSELLER,AeroStyle,₹2561,₹4868,47%,https://www.example.com/product/1267,https://www.example.com/images/product_1267.jpg,AeroStyle Sportswear 104,1.9,2406,4868,47%,2473,Very satisfied,Denim,1-2 weeks,Sportswear,Moderate
https://www.example.com/product/1268,https://assets.example.com/product_1268.jpg,Bestseller,NeoThreads,₹1090,₹2770,60%,https://www.example.com/product/1268,https://www.example.com/images/product_1268.jpg,NeoThreads Dresses 416,2.1,939,2770,60%,991,Very satisfied,Leather,5-7 days,Dresses,Fast
https://www.example.com/product/1269,https://assets.example.com/product_1269.jpg,TRENDING,DenimCraft,₹2738,₹4767,42%,https://www.example.com/product/1269,https://www.example.com/images/product_1269.jpg,DenimCraft Handbags 415,1.1,2653,4767,42%,2665,Average quality,Synthetic,2-3 days,Handbags,Moderate
https://www.example.com/product/1270,https://assets.example.com/product_1270.jpg,NEW,Flexura,₹1465,₹2999,51%,https://www.example.com/product/1270,https://www.example.com/images/product_1270.jpg,Flexura Shirts 771,2.1,1398,2999,51%,1376,Stylish and comfortable,Linen,2-3 days,Shirts,Moderate
https://www.example.com/product/1271,https://assets.example.com/product_1271.jpg,TRENDING,NeoThreads,₹3987,₹6591,39%,https://www.example.com/product/1271,https://www.example.com/images/product_1271.jpg,NeoThreads Dresses 303,3.2,3855,6591,39%,3940,Highly recommended,Denim,5-7 days,Dresses,Moderate
https://www.example.com/product/1272,https://assets.example.com/product_1272.jpg,TRENDING,UrbanEdge,₹2860,₹3579,20%,https://www.example.com/product/1272,https://www.example.com/images/product_1272.jpg,UrbanEdge T-Shirts 819,1.4,2809,3579,20%,2779,Stylish and comfortable,Denim,5-7 days,T-Shirts,Slow
https://www.example.com/product/1273,https://assets.example.com/product_1273.jpg,Bestseller,StrideMax,₹4192,₹6656,37%,https://www.example.com/product/1273,https://www.example.com/images/product_1273.jpg,StrideMax Footwear 226,2.3,4071,6656,37%,4125,Excellent product!,Synthetic,5-7 days,Footwear,Moderate
https://www.example.com/product/1274,https://assets.example.com/product_1274.jpg,Bestseller,VogueLift,₹3578,₹6562,45%,https://www.example.com/product/1274,https://www.example.com/images/product_1274.jpg,VogueLift Accessories 267,4.6,3512,6562,45%,3532,Average quality,Synthetic,5-7 days,Accessories,Slow
https://www.example.com/product/1275,https://assets.example.com/product_1275.jpg,Bestseller,DenimCraft,₹396,₹2368,83%,https://www.example.com/product/1275,https://www.example.com/images/product_1275.jpg,DenimCraft Dresses 263,4.8,341,2368,83%,362,Not worth the price,Linen,1-2 weeks,Dresses,Fast
https://www.example.com/product/1276,https://assets.example.com/product_1276.jpg,NEW,StrideMax,₹3352,₹5592,40%,https://www.example.com/product/1276,https://www.example.com/images/product_1276.jpg,StrideMax Sportswear 469,1.4,3274,5592,40%,3277,Value for money,Denim,2-3 days,Sportswear,Slow
https://www.example.com/product/1277,https://assets.example.com/product_1277.jpg,BESTSELLER,Flexura,₹4649,₹5693,18%,https://www.example.com/product/1277,https://www.example.com/images/product_1277.jpg,Flexura Handbags 432,2.1,4549,5693,18%,4573,Average quality,Leather,1-2 weeks,Handbags,Fast
https://www.example.com/product/1278,https://assets.example.com/product_1278.jpg,Limited Edition,AeroStyle,₹4314,₹4591,6%,https://www.example.com/product/1278,https://www.example.com/images/product_1278.jpg,AeroStyle Jackets 430,2.2,4136,4591,6%,4289,Average quality,Cotton,4-5 days,Jackets,Slow
https://www.example.com/product/1279,https://assets.example.com/product_1279.jpg,Bestseller,UrbanEdge,₹1546,₹2164,28%,https://www.example.com/product/1279,https://www.example.com/images/product_1279.jpg,UrbanEdge Accessories 677,1.6,1396,2164,28%,1499,Not worth the price,Polyester,5-7 days,Accessories,Slow
https://www.example.com/product/1280,https://assets.example.com/product_1280.jpg,Bestseller,NeoThreads,₹3449,₹6365,45%,https://www.example.com/product/1280,https://www.example.com/images/product_1280.jpg,NeoThreads Footwear 957,3.4,3250,6365,45%,3388,Value for money,Denim,1-2 weeks,Footwear,Slow
https://www.example.com/product/1281,https://assets.example.com/product_1281.jpg,Limited Edition,NeoThreads,₹3114,₹5706,45%,https://www.example.com/product/1281,https://www.example.com/images/product_1281.jpg,NeoThreads Shirts 506,4.9,2987,5706,45%,3031,Excellent product!,Cotton,1-2 weeks,Shirts,Fast
https://www.example.com/product/1282,https://assets.example.com/product_1282.jpg,NEW,NeoThreads,₹2056,₹3668,43%,https://www.example.com/product/1282,https://www.example.com/images/product_1282.jpg,NeoThreads Shirts 639,1.8,1897,3668,43%,2030,Could be better,Synthetic,2-3 days,Shirts,Slow
https://www.example.com/product/1283,https://assets.example.com/product_1283.jpg,TRENDING,DenimCraft,₹2568,₹4607,44%,https://www.example.com/product/1283,https://www.example.com/images/product_1283.jpg,DenimCraft T-Shirts 764,4.8,2416,4607,44%,2479,Average quality,Cotton,2-3 days,T-Shirts,Fast
https://www.example.com/product/1284,https://assets.example.com/product_1284.jpg,TRENDING,StrideMax,₹2715,₹5544,51%,https://www.example.com/product/1284,https://www.example.com/images/product_1284.jpg,StrideMax Ethnicwear 480,3.4,2558,5544,51%,2663,Value for money,Linen,2-3 days,Ethnicwear,Slow
https://www.example.com/product/1285,https://assets.example.com/product_1285.jpg,TRENDING,ZyraWear,₹2639,₹5499,52%,https://www.example.com/product/1285,https://www.example.com/images/product_1285.jpg,ZyraWear Sportswear 540,3.0,2455,5499,52%,2570,Highly recommended,Synthetic,2-3 days,Sportswear,Moderate
https://www.example.com/product/1286,https://assets.example.com/product_1286.jpg,NEW,ZyraWear,₹2326,₹5171,55%,https://www.example.com/product/1286,https://www.example.com/images/product_1286.jpg,ZyraWear Footwear 586,4.0,2192,5171,55%,2255,Stylish and comfortable,Linen,4-5 days,Footwear,Moderate
https://www.example.com/product/1287,https://assets.example.com/product_1287.jpg,BESTSELLER,StrideMax,₹334,₹1853,81%,https://www.example.com/product/1287,https://www.example.com/images/product_1287.jpg,StrideMax Jackets 431,1.9,185,1853,81%,251,Excellent product!,Linen,5-7 days,Jackets,Moderate
https://www.example.com/product/1288,https://assets.example.com/product_1288.jpg,NEW,TruStep,₹535,₹989,45%,https://www.example.com/product/1288,https://www.example.com/images/product_1288.jpg,TruStep T-Shirts 365,3.4,401,989,45%,467,Highly recommended,Cotton,4-5 days,T-Shirts,Fast
https://www.example.com/product/1289,https://assets.example.com/product_1289.jpg,Limited Edition,AeroStyle,₹337,₹3106,89%,https://www.example.com/product/1289,https://www.example.com/images/product_1289.jpg,AeroStyle Accessories 321,1.7,177,3106,89%,260,Excellent product!,Linen,2-3 days,Accessories,Fast
https://www.example.com/product/1290,https://assets.example.com/product_1290.jpg,TRENDING,NeoThreads,₹2134,₹3148,32%,https://www.example.com/product/1290,https://www.example.com/images/product_1290.jpg,NeoThreads T-Shirts 439,2.4,2006,3148,32%,2098,Value for money,Cotton,1-2 weeks,T-Shirts,Moderate
https://www.example.com/product/1291,https://assets.example.com/product_1291.jpg,BESTSELLER,Flexura,₹4447,₹7378,39%,https://www.example.com/product/1291,https://www.example.com/images/product_1291.jpg,Flexura Handbags 122,1.4,4347,7378,39%,4426,Stylish and comfortable,Nylon,2-3 days,Handbags,Slow
https://www.example.com/product/1292,https://assets.example.com/product_1292.jpg,NEW,StrideMax,₹1886,₹3044,38%,https://www.example.com/product/1292,https://www.example.com/images/product_1292.jpg,StrideMax Footwear 609,5.0,1780,3044,38%,1859,Highly recommended,Linen,2-3 days,Footwear,Moderate
https://www.example.com/product/1293,https://assets.example.com/product_1293.jpg,NEW,Luxora,₹1715,₹4668,63%,https://www.example.com/product/1293,https://www.example.com/images/product_1293.jpg,Luxora Shirts 387,1.8,1650,4668,63%,1641,Stylish and comfortable,Leather,2-3 days,Shirts,Slow
https://www.example.com/product/1294,https://assets.example.com/product_1294.jpg,NEW,NeoThreads,₹1928,₹3267,40%,https://www.example.com/product/1294,https://www.example.com/images/product_1294.jpg,NeoThreads Jackets 136,1.6,1779,3267,40%,1847,Very satisfied,Linen,1-2 weeks,Jackets,Slow
https://www.example.com/product/1295,https://assets.example.com/product_1295.jpg,NEW,NeoThreads,₹2498,₹5354,53%,https://www.example.com/product/1295,https://www.example.com/images/product_1295.jpg,NeoThreads Sportswear 187,3.2,2302,5354,53%,2413,Very satisfied,Polyester,1-2 weeks,Sportswear,Fast
https://www.example.com/product/1296,https://assets.example.com/product_1296.jpg,Bestseller,NeoThreads,₹3275,₹5203,37%,https://www.example.com/product/1296,https://www.example.com/images/product_1296.jpg,NeoThreads Ethnicwear 916,1.0,3106,5203,37%,3220,Highly recommended,Denim,4-5 days,Ethnicwear,Moderate
https://www.example.com/product/1297,https://assets.example.com/product_1297.jpg,NEW,TruStep,₹1115,₹3289,66%,https://www.example.com/product/1297,https://www.example.com/images/product_1297.jpg,TruStep Shirts 848,2.9,1047,3289,66%,1095,Highly recommended,Denim,5-7 days,Shirts,Fast
https://www.example.com/product/1298,https://assets.example.com/product_1298.jpg,Limited Edition,DenimCraft,₹2168,₹3955,45%,https://www.example.com/product/1298,https://www.example.com/images/product_1298.jpg,DenimCraft Jackets 290,1.4,2117,3955,45%,2144,Value for money,Leather,2-3 days,Jackets,Slow
https://www.example.com/product/1299,https://assets.example.com/product_1299.jpg,Bestseller,NeoThreads,₹4555,₹6860,33%,https://www.example.com/product/1299,https://www.example.com/images/product_1299.jpg,NeoThreads T-Shirts 525,1.2,4360,6860,33%,4465,Very satisfied,Leather,1-2 weeks,T-Shirts,Slow
https://www.example.com/product/1300,https://assets.example.com/product_1300.jpg,BESTSELLER,StrideMax,₹3445,₹6170,44%,https://www.example.com/product/1300,https://www.example.com/images/product_1300.jpg,StrideMax Footwear 806,3.9,3306,6170,44%,3419,Could be better,Polyester,4-5 days,Footwear,Fast
https://www.example.com/product/1301,https://assets.example.com/product_1301.jpg,NEW,AeroStyle,₹2723,₹4058,32%,https://www.example.com/product/1301,https://www.example.com/images/product_1301.jpg,AeroStyle Accessories 775,2.2,2590,4058,32%,2685,Stylish and comfortable,Silk,2-3 days,Accessories,Slow
https://www.example.com/product/1302,https://assets.example.com/product_1302.jpg,Bestseller,NeoThreads,₹3688,₹5042,26%,https://www.example.com/product/1302,https://www.example.com/images/product_1302.jpg,NeoThreads Dresses 203,1.5,3553,5042,26%,3617,Highly recommended,Nylon,5-7 days,Dresses,Slow
https://www.example.com/product/1303,https://assets.example.com/product_1303.jpg,NEW,DenimCraft,₹4386,₹7235,39%,https://www.example.com/product/1303,https://www.example.com/images/product_1303.jpg,DenimCraft Accessories 195,2.7,4329,7235,39%,4352,Value for money,Denim,4-5 days,Accessories,Slow
https://www.example.com/product/1304,https://assets.example.com/product_1304.jpg,NEW,TruStep,₹4263,₹5684,25%,https://www.example.com/product/1304,https://www.example.com/images/product_1304.jpg,TruStep Accessories 794,1.8,4142,5684,25%,4183,Excellent product!,Synthetic,1-2 weeks,Accessories,Moderate
https://www.example.com/product/1305,https://assets.example.com/product_1305.jpg,Limited Edition,UrbanEdge,₹1698,₹3457,50%,https://www.example.com/product/1305,https://www.example.com/images/product_1305.jpg,UrbanEdge Handbags 377,2.0,1509,3457,50%,1668,Very satisfied,Nylon,1-2 weeks,Handbags,Fast
https://www.example.com/product/1306,https://assets.example.com/product_1306.jpg,NEW,ZyraWear,₹3679,₹6175,40%,https://www.example.com/product/1306,https://www.example.com/images/product_1306.jpg,ZyraWear Footwear 380,5.0,3555,6175,40%,3644,Value for money,Polyester,2-3 days,Footwear,Fast
https://www.example.com/product/1307,https://assets.example.com/product_1307.jpg,Bestseller,NeoThreads,₹1726,₹4507,61%,https://www.example.com/product/1307,https://www.example.com/images/product_1307.jpg,NeoThreads Shirts 229,3.3,1530,4507,61%,1678,Value for money,Leather,1-2 weeks,Shirts,Slow
https://www.example.com/product/1308,https://assets.example.com/product_1308.jpg,NEW,StrideMax,₹3821,₹5222,26%,https://www.example.com/product/1308,https://www.example.com/images/product_1308.jpg,StrideMax Shirts 891,3.4,3658,5222,26%,3759,Could be better,Polyester,4-5 days,Shirts,Fast
https://www.example.com/product/1309,https://assets.example.com/product_1309.jpg,BESTSELLER,AeroStyle,₹572,₹2546,77%,https://www.example.com/product/1309,https://www.example.com/images/product_1309.jpg,AeroStyle Sportswear 526,4.0,405,2546,77%,489,Stylish and comfortable,Synthetic,1-2 weeks,Sportswear,Slow
https://www.example.com/product/1310,https://assets.example.com/product_1310.jpg,BESTSELLER,NeoThreads,₹2132,₹2953,27%,https://www.example.com/product/1310,https://www.example.com/images/product_1310.jpg,NeoThreads Dresses 399,1.6,1968,2953,27%,2059,Very satisfied,Denim,5-7 days,Dresses,Slow
https://www.example.com/product/1311,https://assets.example.com/product_1311.jpg,NEW,Luxora,₹2998,₹5507,45%,https://www.example.com/product/1311,https://www.example.com/images/product_1311.jpg,Luxora T-Shirts 213,1.1,2931,5507,45%,2974,Could be better,Silk,1-2 weeks,T-Shirts,Slow
https://www.example.com/product/1312,https://assets.example.com/product_1312.jpg,NEW,Luxora,₹2361,₹3252,27%,https://www.example.com/product/1312,https://www.example.com/images/product_1312.jpg,Luxora T-Shirts 220,3.0,2269,3252,27%,2266,Very satisfied,Silk,1-2 weeks,T-Shirts,Slow
https://www.example.com/product/1313,https://assets.example.com/product_1313.jpg,Limited Edition,ZyraWear,₹1167,₹1917,39%,https://www.example.com/product/1313,https://www.example.com/images/product_1313.jpg,ZyraWear Jackets 438,4.1,1009,1917,39%,1137,Highly recommended,Denim,1-2 weeks,Jackets,Moderate
https://www.example.com/product/1314,https://assets.example.com/product_1314.jpg,TRENDING,DenimCraft,₹388,₹2770,85%,https://www.example.com/product/1314,https://www.example.com/images/product_1314.jpg,DenimCraft Ethnicwear 958,3.8,303,2770,85%,295,Excellent product!,Linen,4-5 days,Ethnicwear,Fast
https://www.example.com/product/1315,https://assets.example.com/product_1315.jpg,TRENDING,DenimCraft,₹4010,₹4857,17%,https://www.example.com/product/1315,https://www.example.com/images/product_1315.jpg,DenimCraft Shirts 436,2.0,3911,4857,17%,3965,Value for money,Leather,5-7 days,Shirts,Slow
https://www.example.com/product/1316,https://assets.example.com/product_1316.jpg,Bestseller,Flexura,₹1181,₹1882,37%,https://www.example.com/product/1316,https://www.example.com/images/product_1316.jpg,Flexura T-Shirts 157,3.4,999,1882,37%,1139,Very satisfied,Leather,2-3 days,T-Shirts,Moderate
https://www.example.com/product/1317,https://assets.example.com/product_1317.jpg,BESTSELLER,TruStep,₹2964,₹3723,20%,https://www.example.com/product/1317,https://www.example.com/images/product_1317.jpg,TruStep Jackets 603,3.2,2805,3723,20%,2904,Average quality,Linen,2-3 days,Jackets,Slow
https://www.example.com/product/1318,https://assets.example.com/product_1318.jpg,Limited Edition,UrbanEdge,₹4272,₹6496,34%,https://www.example.com/product/1318,https://www.example.com/images/product_1318.jpg,UrbanEdge T-Shirts 894,4.9,4217,6496,34%,4173,Highly recommended,Leather,1-2 weeks,T-Shirts,Moderate
https://www.example.com/product/1319,https://assets.example.com/product_1319.jpg,Bestseller,Flexura,₹740,₹2494,70%,https://www.example.com/product/1319,https://www.example.com/images/product_1319.jpg,Flexura Jackets 996,1.1,658,2494,70%,680,Excellent product!,Synthetic,1-2 weeks,Jackets,Moderate
https://www.example.com/product/1320,https://assets.example.com/product_1320.jpg,TRENDING,Flexura,₹2236,₹4763,53%,https://www.example.com/product/1320,https://www.example.com/images/product_1320.jpg,Flexura Accessories 873,2.8,2159,4763,53%,2149,Not worth the price,Leather,2-3 days,Accessories,Fast
https://www.example.com/product/1321,https://assets.example.com/product_1321.jpg,Bestseller,NeoThreads,₹4352,₹6230,30%,https://www.example.com/product/1321,https://www.example.com/images/product_1321.jpg,NeoThreads Jeans 271,4.5,4273,6230,30%,4326,Average quality,Silk,4-5 days,Jeans,Slow
https://www.example.com/product/1322,https://assets.example.com/product_1322.jpg,Bestseller,Luxora,₹1438,₹1954,26%,https://www.example.com/product/1322,https://www.example.com/images/product_1322.jpg,Luxora Dresses 645,4.3,1307,1954,26%,1373,Value for money,Polyester,2-3 days,Dresses,Moderate
https://www.example.com/product/1323,https://assets.example.com/product_1323.jpg,NEW,UrbanEdge,₹611,₹2949,79%,https://www.example.com/product/1323,https://www.example.com/images/product_1323.jpg,UrbanEdge Jeans 816,3.0,474,2949,79%,533,Excellent product!,Nylon,5-7 days,Jeans,Moderate
https://www.example.com/product/1324,https://assets.example.com/product_1324.jpg,NEW,DenimCraft,₹3626,₹5714,36%,https://www.example.com/product/1324,https://www.example.com/images/product_1324.jpg,DenimCraft Accessories 916,2.5,3471,5714,36%,3606,Not worth the price,Silk,5-7 days,Accessories,Moderate
https://www.example.com/product/1325,https://assets.example.com/product_1325.jpg,TRENDING,DenimCraft,₹2217,₹4561,51%,https://www.example.com/product/1325,https://www.example.com/images/product_1325.jpg,DenimCraft Dresses 164,3.1,2046,4561,51%,2134,Stylish and comfortable,Nylon,5-7 days,Dresses,Slow
https://www.example.com/product/1326,https://assets.example.com/product_1326.jpg,BESTSELLER,StrideMax,₹4954,₹5227,5%,https://www.example.com/product/1326,https://www.example.com/images/product_1326.jpg,StrideMax Dresses 600,2.3,4768,5227,5%,4871,Highly recommended,Polyester,1-2 weeks,Dresses,Moderate
https://www.example.com/product/1327,https://assets.example.com/product_1327.jpg,TRENDING,VogueLift,₹2778,₹4946,43%,https://www.example.com/product/1327,https://www.example.com/images/product_1327.jpg,VogueLift Sportswear 830,3.3,2685,4946,43%,2750,Could be better,Denim,5-7 days,Sportswear,Slow
https://www.example.com/product/1328,https://assets.example.com/product_1328.jpg,Bestseller,TruStep,₹1193,₹3550,66%,https://www.example.com/product/1328,https://www.example.com/images/product_1328.jpg,TruStep Shirts 767,1.4,1068,3550,66%,1101,Very satisfied,Synthetic,4-5 days,Shirts,Moderate
https://www.example.com/product/1329,https://assets.example.com/product_1329.jpg,Limited Edition,Luxora,₹4810,₹7415,35%,https://www.example.com/product/1329,https://www.example.com/images/product_1329.jpg,Luxora Handbags 937,4.1,4671,7415,35%,4743,Excellent product!,Cotton,4-5 days,Handbags,Slow
https://www.example.com/product/1330,https://assets.example.com/product_1330.jpg,BESTSELLER,DenimCraft,₹1177,₹2529,53%,https://www.example.com/product/1330,https://www.example.com/images/product_1330.jpg,DenimCraft Sportswear 956,3.5,980,2529,53%,1132,Very satisfied,Silk,1-2 weeks,Sportswear,Slow
https://www.example.com/product/1331,https://assets.example.com/product_1331.jpg,BESTSELLER,VogueLift,₹1725,₹3249,46%,https://www.example.com/product/1331,https://www.example.com/images/product_1331.jpg,VogueLift Ethnicwear 539,4.3,1620,3249,46%,1632,Stylish and comfortable,Denim,1-2 weeks,Ethnicwear,Fast
https://www.example.com/product/1332,https://assets.example.com/product_1332.jpg,NEW,TruStep,₹1544,₹3970,61%,https://www.example.com/product/1332,https://www.example.com/images/product_1332.jpg,TruStep Sportswear 997,5.0,1474,3970,61%,1452,Value for money,Denim,1-2 weeks,Sportswear,Moderate
https://www.example.com/product/1333,https://assets.example.com/product_1333.jpg,Bestseller,StrideMax,₹764,₹2706,71%,https://www.example.com/product/1333,https://www.example.com/images/product_1333.jpg,StrideMax Shirts 263,2.3,655,2706,71%,703,Could be better,Linen,2-3 days,Shirts,Slow
https://www.example.com/product/1334,https://assets.example.com/product_1334.jpg,NEW,NeoThreads,₹2246,₹2685,16%,https://www.example.com/product/1334,https://www.example.com/images/product_1334.jpg,NeoThreads Jackets 641,3.5,2068,2685,16%,2162,Value for money,Cotton,4-5 days,Jackets,Slow
https://www.example.com/product/1335,https://assets.example.com/product_1335.jpg,Bestseller,UrbanEdge,₹3071,₹5837,47%,https://www.example.com/product/1335,https://www.example.com/images/product_1335.jpg,UrbanEdge Footwear 523,2.2,2948,5837,47%,3040,Stylish and comfortable,Cotton,2-3 days,Footwear,Moderate
https://www.example.com/product/1336,https://assets.example.com/product_1336.jpg,NEW,NeoThreads,₹1317,₹2338,43%,https://www.example.com/product/1336,https://www.example.com/images/product_1336.jpg,NeoThreads Sportswear 624,2.2,1163,2338,43%,1249,Not worth the price,Cotton,5-7 days,Sportswear,Moderate
https://www.example.com/product/1337,https://assets.example.com/product_1337.jpg,Limited Edition,StrideMax,₹3401,₹4250,19%,https://www.example.com/product/1337,https://www.example.com/images/product_1337.jpg,StrideMax T-Shirts 787,3.0,3254,4250,19%,3337,Could be better,Leather,4-5 days,T-Shirts,Fast
https://www.example.com/product/1338,https://assets.example.com/product_1338.jpg,BESTSELLER,NeoThreads,₹550,₹3084,82%,https://www.example.com/product/1338,https://www.example.com/images/product_1338.jpg,NeoThreads Shirts 506,2.6,359,3084,82%,463,Very satisfied,Nylon,5-7 days,Shirts,Moderate
https://www.example.com/product/1339,https://assets.example.com/product_1339.jpg,NEW,VogueLift,₹3954,₹5655,30%,https://www.example.com/product/1339,https://www.example.com/images/product_1339.jpg,VogueLift Footwear 355,4.4,3884,5655,30%,3905,Not worth the price,Silk,2-3 days,Footwear,Fast
https://www.example.com/product/1340,https://assets.example.com/product_1340.jpg,BESTSELLER,DenimCraft,₹4469,₹7263,38%,https://www.example.com/product/1340,https://www.example.com/images/product_1340.jpg,DenimCraft Sportswear 579,2.2,4390,7263,38%,4391,Very satisfied,Denim,2-3 days,Sportswear,Moderate
https://www.example.com/product/1341,https://assets.example.com/product_1341.jpg,TRENDING,NeoThreads,₹4755,₹6627,28%,https://www.example.com/product/1341,https://www.example.com/images/product_1341.jpg,NeoThreads Dresses 411,2.3,4595,6627,28%,4677,Could be better,Cotton,4-5 days,Dresses,Fast
https://www.example.com/product/1342,https://assets.example.com/product_1342.jpg,BESTSELLER,Luxora,₹1198,₹3066,60%,https://www.example.com/product/1342,https://www.example.com/images/product_1342.jpg,Luxora Jackets 405,2.6,1100,3066,60%,1108,Stylish and comfortable,Polyester,1-2 weeks,Jackets,Fast
